2018-03-01__09:25:32  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:38  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:44  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:50  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:56  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:26:02  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:26:08  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:26:14  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:26:20  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:26:26  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:26:32  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:26:38  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4]
2018-03-01__09:26:44  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4]
2018-03-01__09:26:50  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4]
2018-03-01__09:26:56  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4]
2018-03-01__09:27:02  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:08  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:14  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:20  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:26  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:32  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:38  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:44  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:27:50  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
